[INFO] [AssyncProcessor] Starting Analysis with: data_path= runs_O2_6820_LHC23k4i_apass4-LHC23.txt Data Type old: qc_async Data Type new: qc_mc Pass old: apass4 Pass new: passMC MC period old:  MC period new: LHC23k4i
PrepareOutputFolders is finished!
[INFO][AssyncProcessor] Starting analysis with 1 runs!
Starting QA
[INFO] Init CcdApi with UserAgentID: flpits9.dyndns.cern.ch-1782998300-rHZJrt, Host: ali-qcdbmc-gpn.cern.ch:8083, Curl timeouts: upload:20 download:5
[INFO][CCDBServer] ===============  updating data base: ============== 
Data base at: ./inputs/database/db_qc_mc.db
creating table!: 
done, we have DB with 11550 entries
[INFO][CCDBServer] Update database for module: tracks with the newest timestamp: 1782991631185
[INFO][CCDBServer] for object name: qc_mc/ITS/MO/Tracks/NClustersPerTrackEta server returned response with length of: 10575694
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536545 pass=passMC module_name=tracks 1684366367509 timestamp_created= 1751519349245 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536545 pass=passMC module_name=tracks 1684366367509 timestamp_created= 1751518091932 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536545 pass=passMC module_name=tracks 1684366367509 timestamp_created= 1751516823526 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536607 pass=passMC module_name=tracks 1684439621651 timestamp_created= 1751512099526 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536607 pass=passMC module_name=tracks 1684439621651 timestamp_created= 1751510653224 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536607 pass=passMC module_name=tracks 1684439621651 timestamp_created= 1751509220723 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536608 pass=passMC module_name=tracks 1684440864689 timestamp_created= 1751508145963 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536608 pass=passMC module_name=tracks 1684440864689 timestamp_created= 1751506976976 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536608 pass=passMC module_name=tracks 1684440864689 timestamp_created= 1751505742854 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536608 pass=passMC module_name=tracks 1684440864689 timestamp_created= 1751505509437 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536490 pass=passMC module_name=tracks 1684321787137 timestamp_created= 1751502433038 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536490 pass=passMC module_name=tracks 1684321787137 timestamp_created= 1751501295514 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536490 pass=passMC module_name=tracks 1684321787137 timestamp_created= 1751500142053 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536490 pass=passMC module_name=tracks 1684321787137 timestamp_created= 1751499019142 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536346 pass=passMC module_name=tracks 1683947333996 timestamp_created= 1751494244237 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536340 pass=passMC module_name=tracks 1683923685279 timestamp_created= 1751493302661 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536346 pass=passMC module_name=tracks 1683947333996 timestamp_created= 1751493030705 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536340 pass=passMC module_name=tracks 1683923685279 timestamp_created= 1751492967251 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536346 pass=passMC module_name=tracks 1683947333996 timestamp_created= 1751491728913 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536340 pass=passMC module_name=tracks 1683923685279 timestamp_created= 1751491388246 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536346 pass=passMC module_name=tracks 1683947333996 timestamp_created= 1751490489750 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536257 pass=passMC module_name=tracks 1683818986638 timestamp_created= 1751488749245 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536261 pass=passMC module_name=tracks 1683828374733 timestamp_created= 1751488473420 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536257 pass=passMC module_name=tracks 1683818986638 timestamp_created= 1751488438976 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536257 pass=passMC module_name=tracks 1683818986638 timestamp_created= 1751487268752 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536261 pass=passMC module_name=tracks 1683828374733 timestamp_created= 1751487185313 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536257 pass=passMC module_name=tracks 1683818986638 timestamp_created= 1751486057728 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536261 pass=passMC module_name=tracks 1683828374733 timestamp_created= 1751485976263 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536261 pass=passMC module_name=tracks 1683828374733 timestamp_created= 1751485734539 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559781 pass=passMC module_name=tracks 1731203914497 timestamp_created= 1751485225996 periodName: LHC25b8a_v8a
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535479 pass=passMC module_name=tracks 1682777721571 timestamp_created= 1751478710294 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535479 pass=passMC module_name=tracks 1682777721571 timestamp_created= 1751477475641 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535479 pass=passMC module_name=tracks 1682777721571 timestamp_created= 1751477046472 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535479 pass=passMC module_name=tracks 1682777721571 timestamp_created= 1751475809924 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535623 pass=passMC module_name=tracks 1682953008946 timestamp_created= 1751473869041 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535621 pass=passMC module_name=tracks 1682947584449 timestamp_created= 1751473790987 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535621 pass=passMC module_name=tracks 1682947584449 timestamp_created= 1751473419847 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535623 pass=passMC module_name=tracks 1682953008946 timestamp_created= 1751472522906 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535621 pass=passMC module_name=tracks 1682947584449 timestamp_created= 1751472115897 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535623 pass=passMC module_name=tracks 1682953008946 timestamp_created= 1751471239840 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535621 pass=passMC module_name=tracks 1682947584449 timestamp_created= 1751470736617 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535623 pass=passMC module_name=tracks 1682953008946 timestamp_created= 1751469805887 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535365 pass=passMC module_name=tracks 1682649281503 timestamp_created= 1751469644370 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535365 pass=passMC module_name=tracks 1682649281503 timestamp_created= 1751468469475 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535480 pass=passMC module_name=tracks 1682780849898 timestamp_created= 1751463607368 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=544122 pass=passMC module_name=tracks 1696558312716 timestamp_created= 1751462490131 periodName: LHC24e7
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535480 pass=passMC module_name=tracks 1682780849898 timestamp_created= 1751462326424 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535514 pass=passMC module_name=tracks 1682792921922 timestamp_created= 1751461821581 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535480 pass=passMC module_name=tracks 1682780849898 timestamp_created= 1751461075806 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535514 pass=passMC module_name=tracks 1682792921922 timestamp_created= 1751460658475 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535480 pass=passMC module_name=tracks 1682780849898 timestamp_created= 1751459814939 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535563 pass=passMC module_name=tracks 1682883094421 timestamp_created= 1751459771957 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535514 pass=passMC module_name=tracks 1682792921922 timestamp_created= 1751459540627 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535563 pass=passMC module_name=tracks 1682883094421 timestamp_created= 1751459514213 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535725 pass=passMC module_name=tracks 1683101472521 timestamp_created= 1751459352876 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535525 pass=passMC module_name=tracks 1682799763794 timestamp_created= 1751459331308 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535563 pass=passMC module_name=tracks 1682883094421 timestamp_created= 1751459252077 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535525 pass=passMC module_name=tracks 1682799763794 timestamp_created= 1751458905394 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535514 pass=passMC module_name=tracks 1682792921922 timestamp_created= 1751458388788 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535725 pass=passMC module_name=tracks 1683101472521 timestamp_created= 1751458212158 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535563 pass=passMC module_name=tracks 1682883094421 timestamp_created= 1751458081987 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535475 pass=passMC module_name=tracks 1682757109661 timestamp_created= 1751455067626 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535475 pass=passMC module_name=tracks 1682757109661 timestamp_created= 1751453880128 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535475 pass=passMC module_name=tracks 1682757109661 timestamp_created= 1751453566620 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535475 pass=passMC module_name=tracks 1682757109661 timestamp_created= 1751452302598 periodName: LHC24k1b
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=544122 pass=passMC module_name=tracks 1696558312716 timestamp_created= 1751286555266 periodName: LHC24e7
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=544122 pass=passMC module_name=tracks 1696558312716 timestamp_created= 1751193581818 periodName: LHC24e7
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559679 pass=passMC module_name=tracks 1731050266083 timestamp_created= 1751165165899 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559679 pass=passMC module_name=tracks 1731050266083 timestamp_created= 1751164035939 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559781 pass=passMC module_name=tracks 1731203914497 timestamp_created= 1751111359826 periodName: LHC25b8a_v7
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559827 pass=passMC module_name=tracks 1731274461770 timestamp_created= 1751108991456 periodName: LHC25b8a_v7
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=544122 pass=passMC module_name=tracks 1696558312716 timestamp_created= 1751104335701 periodName: LHC24e7
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559631 pass=passMC module_name=tracks 1730980579143 timestamp_created= 1751103781716 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559631 pass=passMC module_name=tracks 1730980579143 timestamp_created= 1751102647452 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559631 pass=passMC module_name=tracks 1730980579143 timestamp_created= 1751100993650 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559617 pass=passMC module_name=tracks 1730971425172 timestamp_created= 1751081184589 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559617 pass=passMC module_name=tracks 1730971425172 timestamp_created= 1751080049454 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559617 pass=passMC module_name=tracks 1730971425172 timestamp_created= 1751078875769 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559617 pass=passMC module_name=tracks 1730971425172 timestamp_created= 1751077642290 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536683 pass=passMC module_name=tracks 1684555836360 timestamp_created= 1751060016077 periodName: LHC24e8
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559616 pass=passMC module_name=tracks 1730970205496 timestamp_created= 1751054611767 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=549608 pass=passMC module_name=tracks 1712438682072 timestamp_created= 1751033789128 periodName: LHC25e6d2
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559613 pass=passMC module_name=tracks 1730963451751 timestamp_created= 1751025906379 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559615 pass=passMC module_name=tracks 1730968706088 timestamp_created= 1751024573916 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559615 pass=passMC module_name=tracks 1730968706088 timestamp_created= 1751023365888 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559615 pass=passMC module_name=tracks 1730968706088 timestamp_created= 1751022227297 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=544122 pass=passMC module_name=tracks 1696558312716 timestamp_created= 1751019009296 periodName: LHC24e7
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=551219 pass=passMC module_name=tracks 1715010481456 timestamp_created= 1751016478501 periodName: LHC25f5
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=551219 pass=passMC module_name=tracks 1715010481456 timestamp_created= 1751014456711 periodName: LHC25f5
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559614 pass=passMC module_name=tracks 1730967556369 timestamp_created= 1751006926361 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559614 pass=passMC module_name=tracks 1730967556369 timestamp_created= 1751004760251 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559596 pass=passMC module_name=tracks 1730947589063 timestamp_created= 1750994818952 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559596 pass=passMC module_name=tracks 1730947589063 timestamp_created= 1750993616406 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559595 pass=passMC module_name=tracks 1730946406243 timestamp_created= 1750992465604 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559575 pass=passMC module_name=tracks 1730921080923 timestamp_created= 1750992386302 periodName: LHC25a6
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=559595 pass=passMC module_name=tracks 1730946406243 timestamp_created= 1750991318637 periodName: LHC25a6
